crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,10,Tree cover,NA,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,100,Permanent water bodies,NA,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,110,Snow and ice,NA,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,20,Shrubland,NA,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,30,Grassland,NA,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,40,Cropland,Land covered with annual cropland that is sowed/planted and harvestable at least once within the 12 months after the sowing/planting date. The annual cropland produces an herbaceous cover and is sometimes combined with some tree or woody vegetation. Note that perennial woody crops will be classified as the appropriate tree cover or shrub land cover type. Greenhouses are considered as built-up.,T7.1,Annual croplands,T7.1 Annual croplands,46
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,50,Herbaceous wetland,NA,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,60,Mangroves,NA,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,70,Moss and lichen,NA,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,80,Bare/sparse vegetation,NA,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
7/04/2026,Alli Lynn,2.1,396,vito_global_lcov_2025,LCFM_LCM-10_V100_2020_xxxxxxx_MAP,raster code,90,Built-up,NA,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
