crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,0,T1.1,T1.2,T1.3,T1.4,T2.1,T2.2,T2.3,T2.4,T2.5,T2.6,T3.1,T3.2,T3.3,T3.4,T4.1,T4.2,T4.3,T4.4,T4.5,T5.1,T5.2,T5.3,T5.4,T5.5,T6.1,T6.2,T6.3,T6.4,T6.5,T7.1,T7.2,T7.3,T7.4,T7.5,S1.1,S1.2,S2.1,SF1.1,SF1.2,SF2.1,SF2.2,SM1.1,SM1.2,SM1.3,TF1.1,TF1.2,TF1.3,TF1.4,TF1.5,TF1.6,TF1.7,F1.1,F1.2,F1.3,F1.4,F1.5,F1.6,F1.7,F2.1,F2.2,F2.3,F2.4,F2.5,F2.6,F2.7,F2.8,F2.9,F2.10,F3.1,F3.2,F3.3,F3.4,F3.5,FM1.1,FM1.2,FM1.3,M1.1,M1.2,M1.3,M1.4,M1.5,M1.6,M1.7,M1.8,M1.9,M1.10,M2.1,M2.2,M2.3,M2.4,M2.5,M3.1,M3.2,M3.3,M3.4,M3.5,M3.6,M3.7,M4.1,M4.2,MT1.1,MT1.2,MT1.3,MT1.4,MT2.1,MT2.2,MT3.1,MFT1.1,MFT1.2,MFT1.3,NA
27/03/2026,Alli Lynn,2.1,394,bnetd_cotedivoire_lcov_2020,ocs2020,raster code,1,Dense forest,"Natural formations of the primary type, closed stand with
trees and shrubs reaching various heights between 5 and 50 m; the
tree crowns are relatively close together;
the overall canopy remains dense (coverage greater than
70%) Evergreen rainforest, semi-deciduous (mesophilic) forest, mountain forest, low mountain forest, coastal forest, dry forest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
27/03/2026,Alli Lynn,2.1,394,bnetd_cotedivoire_lcov_2020,ocs2020,raster code,2,Open forest,"Natural formations, open stand in the Sudanese zone (north); Cover: 30% to 70%; Height: 8 to 15m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
27/03/2026,Alli Lynn,2.1,394,bnetd_cotedivoire_lcov_2020,ocs2020,raster code,3,Gallery forest,"A forest whose canopy is continuous above a river or small stream, or a wetland (the presence of water may be temporary). Forest on hydromorphic soil, floodable/periodically flooded forest, gallery forest/riparian forest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
27/03/2026,Alli Lynn,2.1,394,bnetd_cotedivoire_lcov_2020,ocs2020,raster code,4,Secondary forest/degraded forest,"Forest formation under the influence of degradation and regenerating forest regrowth, but whose cover is nevertheless
greater than 30%; structure consisting of successive stages of
unstable vegetation development. The difference is marked by
the structure/composition of species compared to neighboring primary
forests. Old secondary forest, young secondary forest, swamp/riparian secondary forest, mountain secondary forest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
27/03/2026,Alli Lynn,2.1,394,bnetd_cotedivoire_lcov_2020,ocs2020,raster code,5,Mangrove,"A monotonous formation bordering the maritime and lagoonal coastline, suitable for temporary immersion, in muddy beaches covered with ferns. Evergreen mangrove stands with a cover density exceeding 30%, featuring a herbaceous layer of coastal grasses or water bodies and upright clumps of ferns.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.1,
27/03/2026,Alli Lynn,2.1,394,bnetd_cotedivoire_lcov_2020,ocs2020,raster code,6,Forest plantation/Reforestation,"Woodland plots or habitat regeneration; tree height greater than 5m and canopy cover greater than 30%. Mixed forest plantations, agroforestry plantations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
27/03/2026,Alli Lynn,2.1,394,bnetd_cotedivoire_lcov_2020,ocs2020,raster code,7,Swamp forest/Forest on hydromorphic soil,"Forest formation (coverage greater than 30%) established on hydromorphic soils (valley, estuary, lowlands, marshes), near watercourses (river, reservoir, stream), where the presence of water is almost permanent. Swamp forest, forest on hydromorphic soil, floodplain forest/periodically flooded forest, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2026,Alli Lynn,2.1,394,bnetd_cotedivoire_lcov_2020,ocs2020,raster code,8,Coffee plantation,"Coffee plantation established with a low density (fewer than 20 trees per hectare) of forest trees at least 5 meters tall (full sun coffee). Coffee plantation established by association or preservation of more than 20 forest trees of at least 5 meters in height per hectare and constituting a shade rate greater than 40% (shade-grown coffee).Full sun coffee plantation, Shade coffee plantation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
27/03/2026,Alli Lynn,2.1,394,bnetd_cotedivoire_lcov_2020,ocs2020,raster code,9,Cocoa plantation,"Cocoa trees (Theobroma cacao), with a dense canopy at maturity (50 to 100%), with a low density (fewer than 20 trees per hectare) of forest trees at least 5 meters tall (full sun cocoa).Cocoa trees (Theobroma cacao) with a dense canopy at maturity (50 to 100%) established through association or preservation with more than 20 forest trees at least 5 meters tall per hectare, providing a shade coverage greater than 40% (shade-grown cocoa).Full sun cocoa plantation, Shade-grown cocoa plantation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
27/03/2026,Alli Lynn,2.1,394,bnetd_cotedivoire_lcov_2020,ocs2020,raster code,10,Rubber plantation,"Rubber trees in full sun, rubber trees mixed with other trees.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
